Country_code,Country,Year_decision,Year_first_decision,Year_target,Target_minimum,Target_maximum,Target_average,Target_consistent,Unit,Target_type,RE_technology,Miscellaneous,Source,added_in_version,change_reason,status,status_changed_in_version
TZA,Tanzania (United Republic of),2014,2014,2015,,14.0,14.0,14.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
TZA,Tanzania (United Republic of),2016,2014,2050,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
TZA,Tanzania (United Republic of),2020,2020,2050,,100.0,100.0,100.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
TZA,Tanzania (United Republic of),2023,2020,2030,,50.0,50.0,50.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
THA,Thailand,2004,2004,2011,,4.0,4.0,4.0,Percent,Electricity ,All technologies except large hydro,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2005_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
THA,Thailand,2007,2004,2011,,11.0,11.0,11.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/RE2007_Global_Status_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
THA,Thailand,2009,2004,2022,,14.1,14.1,14.1,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,V3,New non-EU-27 observation added in V3,active,V3
THA,Thailand,2013,2004,2021,,10.0,10.0,10.0,Percent,Electricity ,All technologies except large hydro,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
THA,Thailand,2015,2004,2036,,20.0,20.0,20.0,Percent,Electricity ,All technologies except large hydro,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
THA,Thailand,2020,2004,2036,,30.0,30.0,30.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
THA,Thailand,2022,2004,2050,,50.0,50.0,50.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf,V3,New non-EU-27 observation added in V3,active,V3
THA,Thailand,2013,2013,2021,,25.0,25.0,25.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
THA,Thailand,2015,2013,2036,,30.0,30.0,30.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
THA,Thailand,2018,2013,2035,,40.0,40.0,40.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2019_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
THA,Thailand,2023,2013,2036,,37.0,37.0,37.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
TLS,Timor-Leste,2012,2012,2020,,50.0,50.0,50.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
TLS,Timor-Leste,2016,2012,2050,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
TLS,Timor-Leste,2023,2023,2030,,50.0,50.0,50.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
TGO,Togo,2014,2014,2020,,15.0,15.0,15.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
TGO,Togo,2015,2015,2030,,4.0,4.0,4.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
TGO,Togo,2023,2015,2030,,20.0,20.0,20.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
TON,Tonga,2009,2009,2012,,50.0,50.0,50.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,V3,New non-EU-27 observation added in V3,active,V3
TON,Tonga,2012,2009,2015,,50.0,50.0,50.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
TON,Tonga,2021,2009,2030,,70.0,70.0,70.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
TON,Tonga,2009,2009,2013,,100.0,100.0,100.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
TTO,Trinidad and Tobago,2020,2020,2021,,10.0,10.0,10.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
TTO,Trinidad and Tobago,2023,2023,2027,,47.0,47.0,47.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
TUN,Tunisia,2010,2010,2016,,11.0,11.0,11.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
TUN,Tunisia,2010,2010,2030,,25.0,25.0,25.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
TUN,Tunisia,2011,2010,2011,,4.0,4.0,4.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,V3,New non-EU-27 observation added in V3,active,V3
TUN,Tunisia,2011,2010,2016,,16.0,16.0,16.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,V3,New non-EU-27 observation added in V3,active,V3
TUN,Tunisia,2011,2010,2030,,40.0,40.0,40.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,V3,New non-EU-27 observation added in V3,active,V3
TUN,Tunisia,2014,2010,2030,,30.0,30.0,30.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
TUN,Tunisia,2016,2010,2050,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
TUN,Tunisia,2020,2010,2020,,14.0,14.0,14.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
TUN,Tunisia,2022,2010,2030,,35.0,35.0,35.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf,V3,New non-EU-27 observation added in V3,active,V3
TUN,Tunisia,2009,2009,2011,,10.0,10.0,10.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
TUN,Tunisia,2022,2009,2050,,100.0,100.0,100.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2023_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
TUR,Türkiye,2010,2010,2023,,30.0,30.0,30.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
TUR,Türkiye,2019,2010,2023,,65.0,65.0,65.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
TUR,Türkiye,2020,2010,2020,,38.0,38.0,38.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
TUR,Türkiye,2021,2010,2023,,38.8,38.8,38.8,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
TUR,Türkiye,2022,2010,2023,,50.0,50.0,50.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf,V3,New non-EU-27 observation added in V3,active,V3
TUV,Tuvalu,2011,2011,2020,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,V3,New non-EU-27 observation added in V3,active,V3
TUV,Tuvalu,2021,2011,2025,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
TUV,Tuvalu,2020,2020,2050,,100.0,100.0,100.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
UGA,Uganda,2011,2011,2017,,61.0,61.0,61.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,V3,New non-EU-27 observation added in V3,active,V3
UGA,Uganda,2022,2022,2050,,100.0,100.0,100.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2023_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
UKR,Ukraine,2013,2013,2030,,20.0,20.0,20.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
UKR,Ukraine,2014,2013,2020,,12.4,12.4,12.4,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
UKR,Ukraine,2015,2013,2020,,11.0,11.0,11.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
UKR,Ukraine,2017,2013,2035,,25.0,25.0,25.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/08/Full-Report-2018.pdf,V3,New non-EU-27 observation added in V3,active,V3
UKR,Ukraine,2012,2012,2020,,11.0,11.0,11.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
UKR,Ukraine,2017,2012,2035,,25.0,25.0,25.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/08/Full-Report-2018.pdf,V3,New non-EU-27 observation added in V3,active,V3
ARE,United Arab Emirates,2010,2010,2020,,70.0,70.0,70.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
ARE,United Arab Emirates,2021,2010,2030,,21.0,21.0,21.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
ARE,United Arab Emirates,2021,2010,2050,,44.0,44.0,44.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
ARE,United Arab Emirates,2015,2015,2021,,24.0,24.0,24.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
ARE,United Arab Emirates,2019,2015,2050,,44.0,44.0,44.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
GBR,United Kingdom of Great Britain and Northern Ireland,2001,2001,2010,,10.0,10.0,10.0,Percent,Electricity ,All technologies ,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32001L0077&from=EN,V3,New non-EU-27 observation added in V3,active,V3
GBR,United Kingdom of Great Britain and Northern Ireland,2009,2001,2020,,15.0,15.0,15.0,Percent,Electricity ,All technologies ,,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/228866/7686.pdf,V3,New non-EU-27 observation added in V3,active,V3
GBR,United Kingdom of Great Britain and Northern Ireland,2020,2001,2020,,31.0,31.0,31.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
GBR,United Kingdom of Great Britain and Northern Ireland,2021,2001,2035,,100.0,100.0,100.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
GBR,United Kingdom of Great Britain and Northern Ireland,2006,2006,2020,,15.0,15.0,15.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2007_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
USA,United States of America,2021,2021,2035,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
USA,United States of America,2022,2021,2050,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf,V3,New non-EU-27 observation added in V3,active,V3
URY,Uruguay,2011,2011,2015,,15.0,15.0,15.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,V3,New non-EU-27 observation added in V3,active,V3
URY,Uruguay,2013,2011,2015,,90.0,90.0,90.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
URY,Uruguay,2014,2011,2015,,92.0,92.0,92.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
URY,Uruguay,2015,2011,2017,,95.0,95.0,95.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
UZB,Uzbekistan,2017,2017,2025,,19.7,19.7,19.7,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/08/Full-Report-2018.pdf,V3,New non-EU-27 observation added in V3,active,V3
UZB,Uzbekistan,2022,2017,2030,,25.0,25.0,25.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf,V3,New non-EU-27 observation added in V3,active,V3
UZB,Uzbekistan,2016,2016,2030,,16.0,16.0,16.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
UZB,Uzbekistan,2016,2016,2050,,19.0,19.0,19.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
VUT,Vanuatu,2012,2012,2014,,23.0,23.0,23.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pd,V3,New non-EU-27 observation added in V3,active,V3
VUT,Vanuatu,2013,2012,2015,,40.0,40.0,40.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
VUT,Vanuatu,2013,2012,2020,,65.0,65.0,65.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
VUT,Vanuatu,2015,2012,2030,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
VUT,Vanuatu,2022,2012,2025,,50.0,50.0,50.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf,V3,New non-EU-27 observation added in V3,active,V3
VUT,Vanuatu,2015,2015,2020,,65.0,65.0,65.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
VUT,Vanuatu,2020,2015,2050,,100.0,100.0,100.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
VNM,Viet Nam,2010,2010,2020,,5.0,5.0,5.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
VNM,Viet Nam,2016,2010,2020,,7.0,7.0,7.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
VNM,Viet Nam,2016,2010,2030,,10.0,10.0,10.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
VNM,Viet Nam,2016,2010,2050,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
VNM,Viet Nam,2021,2010,2045,,75.0,75.0,75.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
