Country_code;Year_decision;Country;Country_short;Region;Income_group;Year_first_decision;Year_target;Year_latest_target;Target_minimum;Target_maximum;Target_average;Unit;Target_type;RE_technology;Target_consistent;Miscellaneous;Source;Note.changes;added_in_version;change_reason;status;status_changed_in_version
MLT;2020;Malta;Malta;Middle East & North Africa;High income;2009;2030;2030;NA;12;12;Percent;Final energy;All technologies;12;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V1;;active;V1
MLT;2020;Malta;Malta;Middle East & North Africa;High income;2006;2020;2020;NA;12;12;Percent;Electricity;All technologies;12;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V1;;active;V1
MLT;2023;Malta;Malta;Middle East & North Africa;High income;2009;2030;2030;NA;11;11;Percent;Final energy;All technologies;11;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf;;V1;;active;V1
MMR;2015;Myanmar;Myanmar;East Asia & Pacific;Lower middle income;2015;2020;2030;15;18;17;Percent;Electricity;All technologies;17;;https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MMR;2020;Myanmar;Myanmar;East Asia & Pacific;Lower middle income;2015;2030;2030;NA;9;9;Percent;Electricity;All technologies;9;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MMR;2023;Myanmar;Myanmar;East Asia & Pacific;Lower middle income;2023;2030;2030;NA;12;12;Percent;Final energy;All technologies;12;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MNE;2012;Montenegro;Montenegro;Europe & Central Asia;Upper middle income;2012;2020;2020;NA;33;33;Percent;Final energy;All technologies;33;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MNE;2017;Montenegro;Montenegro;Europe & Central Asia;Upper middle income;2017;2020;2020;NA;51;51;Percent;Electricity;All technologies;51;;https://www.ren21.net/wp-content/uploads/2019/08/Full-Report-2018.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MNG;2009;Mongolia;Mongolia;East Asia & Pacific;Upper middle income;2009;2020;2050;20;25;23;Percent;Electricity;All technologies;23;;https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MNG;2015;Mongolia;Mongolia;East Asia & Pacific;Upper middle income;2009;2030;2050;NA;30;30;Percent;Electricity;All technologies;30;;https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MNG;2015;Mongolia;Mongolia;East Asia & Pacific;Upper middle income;2009;2020;2050;NA;20;20;Percent;Electricity;All technologies;20;;https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MNG;2016;Mongolia;Mongolia;East Asia & Pacific;Upper middle income;2009;2050;2050;NA;100;100;Percent;Electricity;All technologies;100;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MNG;2020;Mongolia;Mongolia;East Asia & Pacific;Upper middle income;2020;2050;2050;NA;100;100;Percent;Final energy;All technologies;100;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MNG;2021;Mongolia;Mongolia;East Asia & Pacific;Upper middle income;2009;2023;2050;NA;40;40;Percent;Electricity;All technologies;40;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MNG;2021;Mongolia;Mongolia;East Asia & Pacific;Upper middle income;2009;2030;2050;NA;30;30;Percent;Electricity;All technologies;30;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MNG;2022;Mongolia;Mongolia;East Asia & Pacific;Upper middle income;2009;2023;2050;NA;20;20;Percent;Electricity;All technologies;20;;https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MNG;2023;Mongolia;Mongolia;East Asia & Pacific;Upper middle income;2020;2030;2050;NA;30;30;Percent;Final energy;All technologies;30;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MOZ;2021;Mozambique;Mozambique;Sub-Saharan Africa;Low income;2021;2030;2030;NA;62;62;Percent;Electricity;All technologies;62;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MOZ;2023;Mozambique;Mozambique;Sub-Saharan Africa;Low income;2023;2030;2030;NA;62;62;Percent;Final energy;All technologies;62;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MRT;2019;Mauritania;Mauritania;Sub-Saharan Africa;Lower middle income;2019;2020;2020;NA;60;60;Percent;Electricity;All technologies;60;;https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MUS;2009;Mauritius;Mauritius;Sub-Saharan Africa;Upper middle income;2009;2028;2030;NA;65;65;Percent;Electricity;All technologies;65;;https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MUS;2011;Mauritius;Mauritius;Sub-Saharan Africa;Upper middle income;2009;2025;2030;NA;35;35;Percent;Electricity;All technologies;35;;https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MUS;2022;Mauritius;Mauritius;Sub-Saharan Africa;Upper middle income;2009;2030;2030;NA;60;60;Percent;Electricity;All technologies;60;;https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MWI;2016;Malawi;Malawi;Sub-Saharan Africa;Low income;2016;2050;2050;NA;100;100;Percent;Electricity;All technologies;100;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MWI;2020;Malawi;Malawi;Sub-Saharan Africa;Low income;2020;2050;2050;NA;100;100;Percent;Final energy;All technologies;100;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MYS;2005;Malaysia;Malaysia;East Asia & Pacific;Upper middle income;2005;2005;2050;NA;5;5;Percent;Electricity;All technologies;5;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2005_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MYS;2010;Malaysia;Malaysia;East Asia & Pacific;Upper middle income;2005;2050;2050;NA;13;13;Percent;Electricity;All technologies;13;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MYS;2010;Malaysia;Malaysia;East Asia & Pacific;Upper middle income;2005;2015;2050;NA;5;5;Percent;Electricity;All technologies;5;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MYS;2010;Malaysia;Malaysia;East Asia & Pacific;Upper middle income;2005;2020;2050;NA;9;9;Percent;Electricity;All technologies;9;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MYS;2010;Malaysia;Malaysia;East Asia & Pacific;Upper middle income;2005;2011;2050;NA;1;1;Percent;Electricity;All technologies;1;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MYS;2012;Malaysia;Malaysia;East Asia & Pacific;Upper middle income;2005;2050;2050;NA;15;15;Percent;Electricity;All technologies;15;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MYS;2012;Malaysia;Malaysia;East Asia & Pacific;Upper middle income;2005;2030;2050;NA;11;11;Percent;Electricity;All technologies;11;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MYS;2018;Malaysia;Malaysia;East Asia & Pacific;Upper middle income;2005;2030;2050;NA;20;20;Percent;Electricity;All technologies;20;;https://www.ren21.net/wp-content/uploads/2019/05/gsr_2019_full_report_en.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MYS;2020;Malaysia;Malaysia;East Asia & Pacific;Upper middle income;2005;2025;2050;NA;20;20;Percent;Electricity;All technologies;20;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MYS;2021;Malaysia;Malaysia;East Asia & Pacific;Upper middle income;2005;2035;2050;NA;40;40;Percent;Electricity;All technologies;40;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MYS;2021;Malaysia;Malaysia;East Asia & Pacific;Upper middle income;2005;2025;2050;NA;31;31;Percent;Electricity;All technologies;31;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
MYS;2022;Malaysia;Malaysia;East Asia & Pacific;Upper middle income;2005;2050;2050;NA;70;70;Percent;Electricity;All technologies;70;;https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NAM;2014;Namibia;Namibia;Sub-Saharan Africa;Upper middle income;2014;2020;2030;NA;10;10;Percent;Electricity;All technologies;10;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NAM;2015;Namibia;Namibia;Sub-Saharan Africa;Upper middle income;2014;2030;2030;NA;70;70;Percent;Electricity;All technologies;70;;https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NER;2009;Niger;Niger;Sub-Saharan Africa;Low income;2009;2020;2050;NA;10;10;Percent;Electricity;All technologies;10;;https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NER;2016;Niger;Niger;Sub-Saharan Africa;Low income;2009;2050;2050;NA;100;100;Percent;Electricity;All technologies;100;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NER;2020;Niger;Niger;Sub-Saharan Africa;Low income;2020;2030;2030;NA;30;30;Percent;Final energy;All technologies;30;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NER;2020;Niger;Niger;Sub-Saharan Africa;Low income;2009;2020;2050;NA;8;8;Percent;Electricity;All technologies;8;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NGA;2006;Nigeria;Nigeria;Sub-Saharan Africa;Lower middle income;2006;2025;2030;NA;7;7;Percent;Electricity;All technologies;7;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2006_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NGA;2009;Nigeria;Nigeria;Sub-Saharan Africa;Lower middle income;2006;2020;2030;NA;7;7;Percent;Electricity;All technologies;7;;https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NGA;2011;Nigeria;Nigeria;Sub-Saharan Africa;Lower middle income;2006;2030;2030;NA;20;20;Percent;Electricity;All technologies;20;;https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NGA;2011;Nigeria;Nigeria;Sub-Saharan Africa;Lower middle income;2006;2025;2030;NA;18;18;Percent;Electricity;All technologies;18;;https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NGA;2012;Nigeria;Nigeria;Sub-Saharan Africa;Lower middle income;2006;2015;2030;NA;5;5;Percent;Electricity;All technologies;5;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NGA;2012;Nigeria;Nigeria;Sub-Saharan Africa;Lower middle income;2006;2025;2030;NA;10;10;Percent;Electricity;All technologies;10;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NGA;2013;Nigeria;Nigeria;Sub-Saharan Africa;Lower middle income;2006;2020;2030;NA;10;10;Percent;Electricity;All technologies except large hydro;28.42;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf;right;V3;New non-EU-27 observation added in V3;active;V3
NGA;2020;Nigeria;Nigeria;Sub-Saharan Africa;Lower middle income;2006;2030;2030;NA;30;30;Percent;Electricity;All technologies;30;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NGA;2023;Nigeria;Nigeria;Sub-Saharan Africa;Lower middle income;2023;2030;2030;NA;36;36;Percent;Final energy;All technologies;36;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NIC;2009;Nicaragua;Nicaragua;Latin America & Caribbean;Lower middle income;2009;2011;2027;NA;38;38;Percent;Electricity;All technologies;38;;https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NIC;2013;Nicaragua;Nicaragua;Latin America & Caribbean;Lower middle income;2009;2018;2027;NA;74;74;Percent;Electricity;All technologies;74;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NIC;2013;Nicaragua;Nicaragua;Latin America & Caribbean;Lower middle income;2009;2020;2027;NA;90;90;Percent;Electricity;All technologies;90;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NIC;2014;Nicaragua;Nicaragua;Latin America & Caribbean;Lower middle income;2009;2027;2027;NA;90;90;Percent;Electricity;All technologies;90;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NLD;2001;Netherlands;Netherlands;Europe & Central Asia;High income;2001;2010;2030;NA;9;9;Percent;Electricity;All technologies;9;;https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32001L0077&from=EN;;V1;;active;V1
NLD;2004;Netherlands;Netherlands;Europe & Central Asia;High income;2001;2010;2030;NA;12;12;Percent;Electricity;All technologies;12;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2005_Full-Report_English.pdf;;V1;;active;V1
NLD;2006;Netherlands;Netherlands;Europe & Central Asia;High income;2006;2020;2030;NA;14;14;Percent;Final energy;All technologies;14;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2007_Full-Report_English.pdf;;V1;;active;V1
NLD;2013;Netherlands;Netherlands;Europe & Central Asia;High income;2001;2020;2030;NA;37;37;Percent;Electricity;All technologies;37;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf;;V1;;active;V1
NLD;2013;Netherlands;Netherlands;Europe & Central Asia;High income;2006;2020;2030;NA;16;16;Percent;Final energy;All technologies;16;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf;;V1;;active;V1
NLD;2019;Netherlands;Netherlands;Europe & Central Asia;High income;2001;2030;2030;NA;71;71;Percent;Electricity;All technologies;71;;https://ember-energy.org/data/live-eu-necp-tracker/#data-tool;;V1;;active;V1
NLD;2020;Netherlands;Netherlands;Europe & Central Asia;High income;2006;2030;2030;NA;27;27;Percent;Final energy;All technologies;27;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf;;V1;;active;V1
NLD;2023;Netherlands;Netherlands;Europe & Central Asia;High income;2001;2030;2030;NA;79;79;Percent;Electricity;All technologies;79;;https://ember-energy.org/data/live-eu-necp-tracker/#data-tool;;V1;;active;V1
NOR;2011;Norway;Norway;Europe & Central Asia;High income;2011;2020;2020;NA;68;68;Percent;Final energy;All technologies;68;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2012_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NOR;2021;Norway;Norway;Europe & Central Asia;High income;2021;2050;2050;NA;91;91;Percent;Electricity;All technologies;91;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NOR;2022;Norway;Norway;Europe & Central Asia;High income;2021;2050;2050;NA;78;78;Percent;Electricity;All technologies;78;;https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NPL;2010;Nepal;Nepal;South Asia;Lower middle income;2010;2013;2050;NA;7;7;Percent;Electricity;All technologies;7;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NPL;2016;Nepal;Nepal;South Asia;Lower middle income;2010;2050;2050;NA;100;100;Percent;Electricity;All technologies;100;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf;;V3;New non-EU-27 observation added in V3;active;V3
NPL;2021;Nepal;Nepal;South Asia;Lower middle income;2010;2030;2050;NA;36;36;Percent;Electricity;All technologies;36;;https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf;;V3;New non-EU-27 observation added in V3;active;V3
